sample_id,image_path,split,symmetry_error,face_aspect_ratio,midface_length_ratio,lowerface_length_ratio,jaw_width_ratio,jaw_angle_sharpness,chin_length_ratio,chin_width_ratio,cheekbone_width_ratio,lower_cheek_ratio,eye_openness_ratio,eye_size_ratio,eye_spacing_ratio,eye_tilt_deg,brow_height_ratio,brow_tilt_deg,nose_width_ratio,nose_length_ratio,nose_tip_deviation_ratio,mouth_width_ratio,mouth_corner_tilt_deg,lip_thickness_ratio,upper_lip_ratio,philtrum_ratio,y_symmetry_error,y_face_aspect_ratio,y_midface_length_ratio,y_lowerface_length_ratio,y_jaw_width_ratio,y_jaw_angle_sharpness,y_chin_length_ratio,y_chin_width_ratio,y_cheekbone_width_ratio,y_lower_cheek_ratio,y_eye_openness_ratio,y_eye_size_ratio,y_eye_spacing_ratio,y_eye_tilt_deg,y_brow_height_ratio,y_brow_tilt_deg,y_nose_width_ratio,y_nose_length_ratio,y_nose_tip_deviation_ratio,y_mouth_width_ratio,y_mouth_corner_tilt_deg,y_lip_thickness_ratio,y_upper_lip_ratio,y_philtrum_ratio,label_method,consent_flag,source
syn_0431,data/raw/images/syn_0431.jpg,test,0.038513,0.642918,0.233511,0.322360,0.901285,117.865454,0.138016,0.182637,0.871350,0.799418,0.171766,0.134730,1.008258,7.864788,0.088444,9.906083,0.267803,0.211345,0.015856,0.471889,4.158428,0.025452,0.043117,0.067675,high,low,low,ok,ok,ok,ok,low,low,ok,low,ok,ok,high,ok,ok,ok,low,ok,ok,high,low,low,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0432,data/raw/images/syn_0432.jpg,test,0.008635,0.764318,0.226804,0.356375,0.909720,116.157344,0.131967,0.254934,0.821868,0.729803,0.178576,0.096827,0.931363,5.373649,0.074763,10.278502,0.299917,0.357455,0.009097,0.330224,2.239809,0.041387,0.040224,0.047455,low,high,low,ok,ok,ok,ok,high,low,low,low,low,ok,ok,ok,ok,high,high,ok,low,ok,high,low,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0433,data/raw/images/syn_0433.jpg,test,0.025968,0.748742,0.303525,0.387115,0.744909,127.351883,0.123948,0.306794,1.003467,0.772943,0.359096,0.103081,1.114595,5.845475,0.097754,2.309530,0.334415,0.314760,0.024065,0.464453,1.587601,0.031118,0.056359,0.052618,ok,ok,ok,ok,low,ok,ok,high,high,ok,high,ok,ok,ok,high,low,high,ok,high,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0434,data/raw/images/syn_0434.jpg,test,0.026305,0.856939,0.221462,0.324911,0.749131,115.037741,0.135972,0.238512,0.893847,0.668527,0.220013,0.129104,1.025424,10.974372,0.112409,7.717885,0.284331,0.324973,0.027611,0.522316,1.184527,0.024951,0.045363,0.054572,high,high,low,ok,low,ok,ok,ok,ok,low,low,ok,ok,high,high,ok,ok,ok,high,high,ok,low,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0435,data/raw/images/syn_0435.jpg,test,0.015547,0.706838,0.282649,0.340701,0.864236,124.265529,0.124095,0.229435,0.922995,0.767391,0.291991,0.112281,1.057258,3.836038,0.079580,7.905367,0.265546,0.307363,0.015504,0.473463,1.465652,0.033141,0.056906,0.050508,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0436,data/raw/images/syn_0436.jpg,test,0.016376,0.759088,0.349802,0.273689,0.952622,102.391550,0.151193,0.220300,0.888029,0.765438,0.307255,0.143409,1.037960,7.412392,0.055369,5.132460,0.209054,0.305787,0.015594,0.518226,1.735909,0.038607,0.033673,0.057008,ok,ok,high,low,high,low,ok,ok,ok,ok,ok,high,ok,high,low,ok,low,ok,ok,ok,ok,ok,low,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0437,data/raw/images/syn_0437.jpg,test,0.009210,0.755344,0.262105,0.362689,0.989882,134.061169,0.140769,0.187096,0.963544,0.769815,0.264432,0.109427,0.921751,4.674113,0.103369,12.044790,0.243101,0.233806,0.001000,0.489217,-1.070458,0.032560,0.055945,0.064906,ok,ok,ok,ok,high,high,ok,low,high,ok,ok,ok,low,ok,high,high,ok,low,low,ok,low,ok,ok,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0438,data/raw/images/syn_0438.jpg,test,0.001000,0.714074,0.282902,0.342665,0.887444,108.741739,0.127677,0.256318,0.872888,0.801586,0.320418,0.109661,1.031323,0.840202,0.087170,4.877725,0.221503,0.327994,0.015403,0.509413,-2.789178,0.018225,0.046874,0.047988,low,ok,ok,ok,ok,low,ok,high,low,ok,ok,ok,ok,low,ok,low,low,ok,ok,ok,low,low,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0439,data/raw/images/syn_0439.jpg,test,0.016098,0.712625,0.267494,0.271324,0.972224,128.068426,0.183605,0.184235,0.851052,0.751444,0.223496,0.117229,1.077906,5.939105,0.041353,6.236618,0.268147,0.371303,0.019597,0.456112,2.371355,0.044705,0.058025,0.053803,ok,ok,ok,low,high,high,high,low,low,ok,low,ok,ok,ok,low,ok,ok,high,high,ok,ok,high,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0440,data/raw/images/syn_0440.jpg,test,0.046270,0.737882,0.312220,0.390247,0.839281,118.664278,0.133108,0.247421,0.925290,0.735220,0.275665,0.132717,1.096484,-0.991626,0.102309,12.823255,0.258152,0.316718,0.026309,0.515829,1.701387,0.023736,0.077503,0.057090,high,ok,high,ok,ok,ok,ok,ok,ok,low,ok,ok,ok,low,high,high,ok,ok,high,ok,ok,low,high,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0441,data/raw/images/syn_0441.jpg,test,0.012555,0.698916,0.273711,0.271659,0.912753,133.378330,0.129893,0.252713,0.909145,0.778987,0.273921,0.136634,1.030377,9.092961,0.063672,8.593204,0.336193,0.357641,0.001341,0.458513,4.081050,0.026587,0.055076,0.057235,ok,ok,ok,low,ok,high,ok,high,ok,ok,ok,ok,ok,high,low,ok,high,high,low,ok,high,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0442,data/raw/images/syn_0442.jpg,test,0.015000,0.720280,0.271234,0.371274,0.889689,119.344480,0.147456,0.218438,0.921347,0.794324,0.260148,0.116534,1.016180,5.384806,0.082213,7.932225,0.268505,0.317486,0.010108,0.480607,2.045968,0.034148,0.050259,0.055796,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0443,data/raw/images/syn_0443.jpg,test,0.010026,0.702256,0.283328,0.322124,0.856061,128.094477,0.155447,0.248578,0.873164,0.755547,0.371823,0.121340,1.058448,-2.225036,0.063375,7.020668,0.242185,0.271220,0.008928,0.421895,6.451246,0.012514,0.059929,0.057768,ok,ok,ok,ok,ok,high,ok,high,low,ok,high,ok,ok,low,low,ok,ok,low,ok,low,high,low,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0444,data/raw/images/syn_0444.jpg,test,0.014349,0.664695,0.281029,0.330292,0.879509,110.765413,0.065894,0.260854,0.970960,0.795317,0.331684,0.159597,0.801403,4.467763,0.060682,6.822396,0.249163,0.340943,0.005805,0.588599,0.148754,0.023287,0.046328,0.047345,ok,low,ok,ok,ok,ok,low,high,high,ok,high,high,low,ok,low,ok,ok,high,low,high,ok,low,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0445,data/raw/images/syn_0445.jpg,test,0.014111,0.693158,0.253234,0.355077,0.796405,105.525122,0.117348,0.216304,0.805872,0.812534,0.365878,0.102353,1.098528,2.489838,0.042827,6.852212,0.296249,0.302560,0.014183,0.495094,3.638831,0.031003,0.062049,0.072070,ok,ok,ok,ok,low,low,low,ok,low,ok,high,ok,ok,ok,low,ok,high,ok,ok,ok,high,ok,ok,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0446,data/raw/images/syn_0446.jpg,test,0.007541,0.707364,0.321711,0.381064,0.916058,127.276678,0.119991,0.209600,0.840893,0.680399,0.262886,0.165803,1.184338,0.580869,0.070394,13.258587,0.237967,0.317517,0.001000,0.461297,2.770743,0.034152,0.053821,0.045345,low,ok,high,ok,ok,ok,ok,ok,low,low,ok,high,high,low,ok,high,ok,ok,low,ok,ok,ok,ok,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0447,data/raw/images/syn_0447.jpg,test,0.017547,0.747786,0.295452,0.296342,0.886311,107.311871,0.145531,0.166937,0.904547,0.887293,0.341578,0.093133,0.960262,4.353158,0.092511,-3.760494,0.313011,0.339166,0.015634,0.503883,3.058623,0.026988,0.058119,0.052611,ok,ok,ok,low,ok,low,ok,low,ok,high,high,low,ok,ok,ok,low,high,high,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0448,data/raw/images/syn_0448.jpg,test,0.005119,0.715255,0.261846,0.321715,0.845033,117.985872,0.112860,0.205634,0.877331,0.824839,0.252415,0.148116,0.744857,2.609977,0.107300,-0.347430,0.322436,0.274558,0.007397,0.387106,-1.194537,0.028556,0.059423,0.037295,low,ok,ok,ok,ok,ok,low,ok,ok,high,ok,high,low,ok,high,low,high,ok,ok,low,low,ok,ok,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0449,data/raw/images/syn_0449.jpg,test,0.015002,0.714292,0.278690,0.362308,0.866972,120.511359,0.134168,0.205848,0.923613,0.798720,0.315516,0.119805,1.032584,4.369973,0.079989,7.853525,0.250008,0.304349,0.014154,0.480380,1.997827,0.033070,0.054840,0.061767,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0450,data/raw/images/syn_0450.jpg,test,0.015545,0.710258,0.272871,0.416374,0.983865,123.041884,0.139198,0.276034,1.011572,0.759853,0.369737,0.076601,1.262134,3.913892,0.057390,8.275932,0.301228,0.252845,0.012985,0.466945,6.712801,0.035056,0.066195,0.071076,ok,ok,ok,high,high,ok,ok,high,high,ok,high,low,high,ok,low,ok,high,low,ok,ok,high,ok,high,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0451,data/raw/images/syn_0451.jpg,test,0.022391,0.696886,0.212321,0.406805,0.973599,123.896369,0.152558,0.226914,0.782303,0.733025,0.308443,0.152395,1.334275,4.697493,0.090098,5.154372,0.240764,0.215895,0.001000,0.417636,-4.408564,0.030052,0.036222,0.068079,ok,ok,low,high,high,ok,ok,ok,low,low,ok,high,high,ok,ok,ok,ok,low,low,low,low,ok,low,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0452,data/raw/images/syn_0452.jpg,test,0.015873,0.700754,0.301441,0.307438,0.876135,113.018035,0.117421,0.231182,0.938802,0.847533,0.326277,0.156678,1.056322,3.760492,0.077235,11.676004,0.235348,0.343513,0.007721,0.419025,0.290476,0.032916,0.071349,0.065456,ok,ok,ok,low,ok,ok,low,ok,ok,high,high,high,ok,ok,ok,high,low,high,ok,low,ok,ok,high,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0453,data/raw/images/syn_0453.jpg,test,0.024313,0.793779,0.346674,0.341791,0.891816,109.842680,0.131291,0.231680,0.913943,0.735422,0.324866,0.089411,1.129561,2.677415,0.080391,5.866688,0.311713,0.320582,0.014405,0.504740,0.783799,0.037247,0.064416,0.078036,ok,high,high,ok,ok,low,ok,ok,ok,low,high,low,ok,ok,ok,ok,high,ok,ok,ok,ok,ok,high,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0454,data/raw/images/syn_0454.jpg,test,0.022436,0.764992,0.269854,0.322913,0.788147,119.002026,0.114981,0.266613,0.852895,0.806347,0.288064,0.114043,1.125155,1.023047,0.066632,7.350167,0.250439,0.264730,0.018661,0.397262,2.524422,0.043967,0.032421,0.054466,ok,high,ok,ok,low,ok,low,high,low,ok,ok,ok,ok,low,ok,ok,ok,low,ok,low,ok,high,low,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0455,data/raw/images/syn_0455.jpg,test,0.019438,0.694834,0.284531,0.321772,0.862668,118.611655,0.172925,0.258850,0.930672,0.810337,0.230501,0.107482,0.906114,7.236744,0.110390,9.312547,0.211493,0.241357,0.022448,0.482595,-0.333094,0.041960,0.076441,0.070621,ok,ok,ok,ok,ok,ok,high,high,ok,ok,low,ok,low,high,high,ok,low,low,high,ok,low,high,high,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0456,data/raw/images/syn_0456.jpg,test,0.016835,0.735782,0.280819,0.362413,0.887025,114.914101,0.132882,0.215091,0.900890,0.796808,0.279765,0.126040,1.020366,5.122379,0.075879,10.526987,0.270661,0.288183,0.014415,0.471328,0.552119,0.033643,0.057910,0.054134,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0457,data/raw/images/syn_0457.jpg,test,0.032148,0.732830,0.353724,0.311098,1.043495,111.778611,0.165582,0.321625,0.920307,0.748351,0.204062,0.174952,1.176800,3.441864,0.083570,0.842381,0.239661,0.306169,0.017649,0.480150,3.069805,0.027455,0.062709,0.059262,high,ok,high,low,high,ok,high,high,ok,ok,low,high,high,ok,ok,low,ok,ok,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0458,data/raw/images/syn_0458.jpg,test,0.019508,0.744970,0.282011,0.435928,0.918334,108.417021,0.112696,0.225218,0.845092,0.796679,0.238077,0.067609,0.911229,-1.755275,0.070782,1.467091,0.275129,0.311882,0.012438,0.453320,2.277961,0.015088,0.063249,0.037409,ok,ok,ok,high,ok,low,low,ok,low,ok,ok,low,low,low,ok,low,ok,ok,ok,ok,ok,low,high,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0459,data/raw/images/syn_0459.jpg,test,0.007315,0.747393,0.321690,0.385188,0.874410,102.082581,0.147269,0.273918,0.925370,0.722770,0.220236,0.159320,0.857652,0.260121,0.104757,5.054375,0.274606,0.319689,0.014579,0.531884,-0.443775,0.041858,0.046223,0.059423,low,ok,high,ok,ok,low,ok,high,ok,low,low,high,low,low,high,low,ok,ok,ok,high,low,high,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0460,data/raw/images/syn_0460.jpg,test,0.001129,0.792676,0.378507,0.387383,0.843123,121.386130,0.116542,0.150915,0.899735,0.785448,0.269151,0.109359,1.225705,-0.802274,0.097481,8.269063,0.229271,0.282194,0.001000,0.496204,3.954020,0.029980,0.056364,0.044897,low,high,high,ok,ok,ok,low,low,ok,ok,ok,ok,high,low,high,ok,low,ok,low,ok,high,ok,ok,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0461,data/raw/images/syn_0461.jpg,test,0.017076,0.804958,0.222704,0.305423,0.815658,121.563238,0.113272,0.225978,0.873509,0.767521,0.317297,0.051478,0.905391,3.318650,0.074798,5.967062,0.217509,0.379676,0.006401,0.462195,3.050836,0.020090,0.051365,0.056056,ok,high,low,low,low,ok,low,ok,low,ok,ok,low,low,ok,ok,ok,low,high,ok,ok,ok,low,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0462,data/raw/images/syn_0462.jpg,test,0.016791,0.749942,0.241821,0.363116,0.961781,106.277646,0.139602,0.256292,0.893563,0.886334,0.243698,0.115837,1.032452,4.515141,0.067150,13.072769,0.232874,0.278709,0.027951,0.498678,1.509039,0.035352,0.071017,0.065823,ok,ok,low,ok,high,low,ok,high,ok,high,ok,ok,ok,ok,ok,high,low,ok,high,ok,ok,ok,high,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0463,data/raw/images/syn_0463.jpg,test,0.015862,0.708188,0.275870,0.393001,0.875103,115.918502,0.146508,0.203119,0.918348,0.761842,0.274217,0.120644,1.035269,4.353374,0.087051,7.793368,0.266332,0.293377,0.013005,0.479374,2.433413,0.030535,0.054436,0.055299,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0464,data/raw/images/syn_0464.jpg,test,0.026800,0.705813,0.232530,0.275125,0.918730,107.066094,0.154563,0.237430,0.917071,0.830879,0.162704,0.115678,1.060544,10.264416,0.064072,11.216321,0.262525,0.257225,0.011659,0.393228,0.873628,0.043767,0.034166,0.038918,high,ok,low,low,ok,low,ok,ok,ok,high,low,ok,ok,high,low,high,ok,low,ok,low,ok,high,low,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0465,data/raw/images/syn_0465.jpg,test,0.013826,0.676910,0.273509,0.365353,0.848312,121.243754,0.135662,0.273771,0.963258,0.772078,0.282054,0.124697,1.025407,5.133084,0.072569,14.134197,0.281672,0.252847,0.006086,0.446554,-2.918608,0.043842,0.065917,0.055864,ok,ok,ok,ok,ok,ok,ok,high,high,ok,ok,ok,ok,ok,ok,high,ok,low,ok,ok,low,high,high,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0466,data/raw/images/syn_0466.jpg,test,0.010595,0.773484,0.215977,0.379507,0.906508,135.997730,0.129274,0.192789,1.015786,0.803628,0.363031,0.112886,0.922062,2.789203,0.095261,19.171185,0.240204,0.324338,0.006020,0.548689,4.940600,0.034069,0.060581,0.064677,ok,high,low,ok,ok,high,ok,low,high,ok,high,ok,low,ok,ok,high,ok,ok,ok,high,high,ok,ok,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0467,data/raw/images/syn_0467.jpg,test,0.001000,0.802833,0.386544,0.379730,0.803738,113.159220,0.146483,0.309750,0.966253,0.840383,0.295884,0.110851,1.142371,14.679536,0.068673,6.920964,0.292798,0.358347,0.011013,0.429611,-2.000265,0.039256,0.040870,0.062980,low,high,high,ok,low,ok,ok,high,high,high,ok,ok,ok,high,ok,ok,high,high,ok,low,low,high,low,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0468,data/raw/images/syn_0468.jpg,test,0.013185,0.771666,0.345498,0.424035,0.994884,112.974903,0.124650,0.265119,0.842880,0.854454,0.213036,0.120906,1.125445,0.605319,0.091106,6.849072,0.249683,0.347909,0.006372,0.528233,4.058221,0.047408,0.042022,0.066683,ok,high,high,high,high,ok,ok,high,low,high,low,ok,ok,low,ok,ok,ok,high,ok,high,high,high,low,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0469,data/raw/images/syn_0469.jpg,test,0.030172,0.710066,0.243631,0.307499,0.942734,130.764992,0.180587,0.219629,0.906500,0.636178,0.259336,0.136893,0.896313,2.331601,0.096178,10.081065,0.256793,0.217136,0.004818,0.427789,4.686124,0.020204,0.061087,0.064777,high,ok,low,low,high,high,high,ok,ok,low,ok,high,low,ok,high,ok,ok,low,low,low,high,low,ok,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0470,data/raw/images/syn_0470.jpg,test,0.019314,0.713402,0.300817,0.349153,0.873571,120.241826,0.144025,0.215807,0.910905,0.782716,0.243837,0.108575,1.079155,1.751231,0.077573,7.999344,0.253768,0.294546,0.013291,0.476459,-0.056519,0.033205,0.055768,0.055033,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0471,data/raw/images/syn_0471.jpg,test,0.007309,0.611966,0.359602,0.357207,0.945734,123.334327,0.137003,0.283339,0.982738,0.851577,0.235317,0.095336,1.219842,4.595046,0.077502,4.707005,0.207752,0.344309,0.013118,0.432813,0.876993,0.022633,0.047514,0.044746,low,low,high,ok,high,ok,ok,high,high,high,ok,low,high,ok,ok,low,low,high,ok,low,ok,low,ok,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0472,data/raw/images/syn_0472.jpg,test,0.022795,0.743693,0.274139,0.453100,0.880766,112.158572,0.155094,0.256044,0.860894,0.892020,0.291634,0.103529,1.226201,6.875088,0.118288,11.845503,0.233813,0.301585,0.011475,0.521749,-2.636021,0.036796,0.050153,0.040222,ok,ok,ok,high,ok,ok,ok,high,low,high,ok,ok,high,high,high,high,low,ok,ok,high,low,ok,ok,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0473,data/raw/images/syn_0473.jpg,test,0.001159,0.663215,0.299726,0.393067,0.892202,129.361334,0.123808,0.245206,0.947606,0.768025,0.234583,0.098834,0.933456,5.079390,0.078787,1.839809,0.277618,0.326478,0.001371,0.527317,3.197574,0.032966,0.049807,0.070026,low,low,ok,ok,ok,high,ok,ok,ok,ok,ok,low,ok,ok,ok,low,ok,ok,low,high,ok,ok,ok,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0474,data/raw/images/syn_0474.jpg,test,0.016865,0.815721,0.276196,0.193465,0.799341,127.290111,0.153214,0.252245,0.974550,0.877472,0.257158,0.142263,1.164652,0.981241,0.091879,12.265442,0.293727,0.376106,0.036137,0.490821,0.320686,0.037756,0.056558,0.064566,ok,high,ok,low,low,ok,ok,high,high,high,ok,high,ok,low,ok,high,high,high,high,ok,ok,ok,ok,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0475,data/raw/images/syn_0475.jpg,test,0.021708,0.615750,0.257923,0.322018,0.730436,124.699702,0.187763,0.177478,0.969473,0.693519,0.237291,0.117282,1.115123,8.942631,0.072669,9.086606,0.253746,0.313096,0.001000,0.459676,1.221372,0.015784,0.059003,0.054248,ok,low,ok,ok,low,ok,high,low,high,low,ok,ok,ok,high,ok,ok,ok,ok,low,ok,ok,low,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0476,data/raw/images/syn_0476.jpg,test,0.009725,0.701567,0.277498,0.441944,0.842441,101.827257,0.141416,0.281159,0.906213,0.784687,0.221154,0.099939,1.131774,5.233869,0.083523,6.731605,0.294917,0.272191,0.018667,0.493409,-1.332184,0.026588,0.040483,0.058315,ok,ok,ok,high,ok,low,ok,high,ok,ok,low,low,ok,ok,ok,ok,high,low,ok,ok,low,ok,low,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0477,data/raw/images/syn_0477.jpg,test,0.018516,0.707110,0.275592,0.353837,0.885435,118.836159,0.143043,0.231827,0.923152,0.796919,0.262045,0.116518,1.061725,3.674082,0.086556,6.866123,0.265385,0.317026,0.009923,0.470913,2.547575,0.032010,0.052190,0.052922,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0478,data/raw/images/syn_0478.jpg,test,0.024359,0.783917,0.182007,0.349042,0.836834,140.952548,0.140148,0.252098,0.880172,0.760637,0.126550,0.145294,1.213459,2.645702,0.057194,17.819575,0.239469,0.304399,0.021747,0.501292,-0.416862,0.049159,0.038974,0.060976,ok,high,low,ok,ok,high,ok,high,ok,ok,low,high,high,ok,low,high,ok,ok,high,ok,low,high,low,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0479,data/raw/images/syn_0479.jpg,test,0.010601,0.710850,0.292209,0.276559,0.898928,131.788575,0.124291,0.264498,0.953708,0.810537,0.219705,0.099342,1.099354,5.685337,0.083611,1.015220,0.288809,0.256067,0.025806,0.584563,5.114303,0.030624,0.060032,0.034741,ok,ok,ok,low,ok,high,ok,high,ok,ok,low,low,ok,ok,ok,low,high,low,high,high,high,ok,ok,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0480,data/raw/images/syn_0480.jpg,test,0.014612,0.858413,0.202435,0.377247,0.867049,124.338968,0.125920,0.252334,0.918357,0.714451,0.226482,0.131309,0.829456,6.951392,0.036635,13.967603,0.221627,0.357568,0.028860,0.466641,5.373594,0.033525,0.059901,0.073417,ok,high,low,ok,ok,ok,ok,high,ok,low,low,ok,low,high,low,high,low,high,high,ok,high,ok,ok,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0481,data/raw/images/syn_0481.jpg,test,0.014777,0.775738,0.249128,0.439599,0.838936,131.670022,0.146518,0.246439,0.821509,0.777814,0.315069,0.131606,0.971695,7.559194,0.075954,3.566775,0.270565,0.297786,0.003777,0.415734,3.928117,0.026992,0.051914,0.071101,ok,high,low,high,ok,high,ok,ok,low,ok,ok,ok,ok,high,ok,low,ok,ok,low,low,high,ok,ok,high,percentile_p20_p80,synthetic,synthetic_v1
syn_0482,data/raw/images/syn_0482.jpg,test,0.014075,0.739621,0.259448,0.329094,0.771724,137.903780,0.152347,0.233799,0.919952,0.726849,0.289794,0.094487,1.099568,5.629764,0.075963,10.547234,0.282342,0.315759,0.001000,0.442574,1.292950,0.041823,0.054351,0.057438,ok,ok,ok,ok,low,high,ok,ok,ok,low,ok,low,ok,ok,ok,ok,ok,ok,low,low,ok,high,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0483,data/raw/images/syn_0483.jpg,test,0.018623,0.697699,0.294104,0.283170,0.826342,139.643135,0.166972,0.195594,0.943873,0.754611,0.214628,0.125493,0.937537,8.566416,0.075628,5.055392,0.259888,0.291346,0.019533,0.515013,-0.794689,0.037600,0.069048,0.059373,ok,ok,ok,low,low,high,high,ok,ok,ok,low,ok,ok,high,ok,low,ok,ok,high,ok,low,ok,high,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0484,data/raw/images/syn_0484.jpg,test,0.021071,0.710655,0.290667,0.361362,0.900310,118.711551,0.143959,0.203136,0.903673,0.780985,0.263775,0.112392,0.956984,3.055823,0.081177,6.790789,0.265090,0.281542,0.016817,0.494806,-0.015696,0.027986,0.055061,0.049879,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0485,data/raw/images/syn_0485.jpg,test,0.009233,0.740309,0.201374,0.391056,0.872951,100.643338,0.178860,0.245596,0.887246,0.842099,0.240767,0.076667,1.021516,4.300604,0.077986,7.795625,0.263224,0.293116,0.013636,0.532141,1.401293,0.037673,0.050128,0.045505,ok,ok,low,ok,ok,low,high,ok,ok,high,ok,low,ok,ok,ok,ok,ok,ok,ok,high,ok,ok,ok,low,percentile_p20_p80,synthetic,synthetic_v1
syn_0486,data/raw/images/syn_0486.jpg,test,0.001000,0.743292,0.286530,0.295153,0.791851,137.571257,0.151599,0.202949,0.924891,0.739655,0.285764,0.125239,0.817865,-0.036106,0.084588,3.099781,0.289919,0.289987,0.009114,0.513155,2.043589,0.038570,0.046517,0.059371,low,ok,ok,low,low,high,ok,ok,ok,ok,ok,ok,low,low,ok,low,high,ok,ok,ok,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0487,data/raw/images/syn_0487.jpg,test,0.025735,0.703638,0.266638,0.381437,0.940637,110.335255,0.154676,0.186508,0.842532,0.814161,0.276282,0.095587,0.906965,5.158812,0.085386,11.763367,0.266092,0.283771,0.022027,0.578548,1.296954,0.027976,0.055252,0.048928,ok,ok,ok,ok,high,ok,ok,low,low,ok,ok,low,low,ok,ok,high,ok,ok,high,high,ok,ok,ok,ok,percentile_p20_p80,synthetic,synthetic_v1
syn_0488,data/raw/images/syn_0488.jpg,test,0.001686,0.725591,0.279930,0.316349,0.953607,150.453462,0.148721,0.184053,0.919191,0.809227,0.273022,0.120806,1.099957,0.657985,0.091703,5.078091,0.322778,0.274542,0.001000,0.519007,-1.657727,0.062644,0.069867,0.063723,low,ok,ok,low,high,high,ok,low,ok,ok,ok,ok,ok,low,ok,low,high,ok,low,high,low,high,high,ok,percentile_p20_p80,synthetic,synthetic_v1
