sample_id,image_path,split,symmetry_error,face_aspect_ratio,midface_length_ratio,lowerface_length_ratio,jaw_width_ratio,jaw_angle_sharpness,chin_length_ratio,chin_width_ratio,cheekbone_width_ratio,lower_cheek_ratio,eye_openness_ratio,eye_size_ratio,eye_spacing_ratio,eye_tilt_deg,brow_height_ratio,brow_tilt_deg,nose_width_ratio,nose_length_ratio,nose_tip_deviation_ratio,mouth_width_ratio,mouth_corner_tilt_deg,lip_thickness_ratio,upper_lip_ratio,philtrum_ratio,y_symmetry_error,y_face_aspect_ratio,y_midface_length_ratio,y_lowerface_length_ratio,y_jaw_width_ratio,y_jaw_angle_sharpness,y_chin_length_ratio,y_chin_width_ratio,y_cheekbone_width_ratio,y_lower_cheek_ratio,y_eye_openness_ratio,y_eye_size_ratio,y_eye_spacing_ratio,y_eye_tilt_deg,y_brow_height_ratio,y_brow_tilt_deg,y_nose_width_ratio,y_nose_length_ratio,y_nose_tip_deviation_ratio,y_mouth_width_ratio,y_mouth_corner_tilt_deg,y_lip_thickness_ratio,y_upper_lip_ratio,y_philtrum_ratio,suggestion_ids,priority_order,annotator_id,label_method,consent_flag,source,feature_contract_version,yaw_deg,pitch_deg
lfw_04501,data/raw/images/lfw_04501.jpg,train,0.037192,0.800518,0.250919,0.428671,0.764664,113.048916,0.428671,0.316094,0.974932,0.859391,0.312971,0.214230,1.224790,-1.250621,0.125801,-1.041861,0.228866,0.204323,0.092308,0.332938,-2.284036,0.016445,0.036175,0.093105,high,low,ok,ok,low,ok,ok,ok,low,low,ok,high,ok,ok,ok,ok,ok,ok,high,low,ok,ok,high,high,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_LOW_01|SUG_JAW_NARROW_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_LOW_01|SUG_JAW_NARROW_01,rules_v1,rules_v1,research_lfw,lfw,v1,13.038524262607098,-9.140140519556136
lfw_04539,data/raw/images/lfw_04539.jpg,train,0.026477,0.817115,0.241074,0.451551,0.803958,112.661201,0.451551,0.326249,0.986903,0.894507,0.288219,0.206485,1.216811,-3.210291,0.109147,-2.969495,0.219378,0.193819,0.089162,0.360132,-3.222621,0.014469,0.030042,0.084167,ok,low,ok,high,ok,ok,high,ok,ok,ok,ok,ok,ok,low,ok,low,ok,low,high,ok,low,ok,ok,ok,SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_CHIN_LONG_01,SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_CHIN_LONG_01,rules_v1,rules_v1,research_lfw,lfw,v1,12.822191968560219,-12.94945948216855
lfw_04540,data/raw/images/lfw_04540.jpg,train,0.018038,0.869382,0.260334,0.425398,0.808698,110.072716,0.425398,0.318696,0.988109,0.898733,0.246191,0.202494,1.204341,-2.023907,0.110310,-2.447639,0.219021,0.202233,0.052180,0.367963,0.231915,0.003203,0.025187,0.091111,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,high,low,ok,high,SUG_MOUTH_TILT_HIGH_01|SUG_LIP_THIN_01|SUG_PHILTRUM_HIGH_01,SUG_MOUTH_TILT_HIGH_01|SUG_LIP_THIN_01|SUG_PHILTRUM_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,7.3425705805420876,-7.264016445857089
lfw_04557,data/raw/images/lfw_04557.jpg,train,0.014285,0.882543,0.291338,0.401482,0.800652,112.536949,0.401482,0.323959,0.984858,0.888984,0.217797,0.203142,1.238170,-1.770999,0.098183,-1.682566,0.229925,0.215784,0.034724,0.366366,-1.736345,0.008102,0.019431,0.073723,ok,high,high,low,ok,ok,low,ok,ok,ok,low,ok,ok,ok,low,ok,ok,high,ok,ok,ok,ok,low,ok,SUG_FACE_ASPECT_HIGH_01|SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_CHIN_SHORT_01,SUG_FACE_ASPECT_HIGH_01|SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_CHIN_SHORT_01,rules_v1,rules_v1,research_lfw,lfw,v1,4.7781659960746765,0.09174409393928352
lfw_04628,data/raw/images/lfw_04628.jpg,train,0.023173,0.847428,0.241192,0.444573,0.796177,109.957487,0.444573,0.322609,0.984396,0.886886,0.297447,0.196345,1.330419,-0.318965,0.107781,-1.529898,0.231692,0.194522,0.058595,0.382249,0.087794,0.032284,0.030320,0.071386,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,high,ok,ok,ok,ok,low,ok,ok,ok,ok,ok,ok,SUG_EYE_WIDE_01|SUG_NOSE_SHORT_01,SUG_EYE_WIDE_01|SUG_NOSE_SHORT_01,rules_v1,rules_v1,research_lfw,lfw,v1,-8.238150380551815,-12.29170955188981
lfw_04632,data/raw/images/lfw_04632.jpg,train,0.005166,0.879000,0.265231,0.412151,0.783743,109.528363,0.412151,0.309972,0.979031,0.874564,0.308546,0.205317,1.244680,-0.937422,0.121564,-0.937033,0.218437,0.201506,0.005913,0.342583,-0.901970,0.004687,0.028475,0.078950,low,high,ok,low,ok,ok,low,ok,low,low,ok,ok,ok,ok,ok,ok,ok,ok,low,low,ok,low,ok,ok,SUG_FACE_ASPECT_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_CHIN_SHORT_01|SUG_CHEEK_NARROW_01,SUG_FACE_ASPECT_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_CHIN_SHORT_01|SUG_CHEEK_NARROW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-0.994414587970823,-5.120430556519399
lfw_04647,data/raw/images/lfw_04647.jpg,train,0.041472,0.885454,0.258035,0.418526,0.785111,109.298951,0.418526,0.311364,0.981554,0.877991,0.207369,0.202954,1.190540,-2.689135,0.112787,-2.293776,0.215865,0.206932,0.104834,0.346340,-3.642896,0.007084,0.026365,0.095049,high,high,ok,ok,ok,ok,ok,ok,ok,ok,low,ok,low,low,ok,ok,low,ok,high,ok,low,ok,ok,high,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_HIGH_01|SUG_EYE_OPEN_LOW_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_HIGH_01|SUG_EYE_OPEN_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,14.666051678359509,-6.9494074309069145
lfw_04654,data/raw/images/lfw_04654.jpg,train,0.016046,0.831185,0.240316,0.429812,0.783433,108.552905,0.429812,0.300803,0.980870,0.877211,0.354123,0.206082,1.230280,-3.558430,0.141042,-3.341494,0.218751,0.198755,0.007712,0.410354,-4.507908,0.008171,0.031583,0.080591,ok,ok,ok,ok,ok,low,ok,low,ok,ok,high,ok,ok,low,high,low,ok,ok,low,ok,low,ok,ok,ok,SUG_JAW_ANGLE_LOW_01|SUG_CHIN_NARROW_01|SUG_EYE_OPEN_HIGH_01|SUG_EYE_TILT_LOW_01,SUG_JAW_ANGLE_LOW_01|SUG_CHIN_NARROW_01|SUG_EYE_OPEN_HIGH_01|SUG_EYE_TILT_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,1.2851307992823422,-11.049860136914104
lfw_04659,data/raw/images/lfw_04659.jpg,train,0.018921,0.815509,0.251618,0.434570,0.804780,111.417548,0.434570,0.318339,0.988929,0.895390,0.348435,0.202488,1.305913,-0.796010,0.119159,-1.066586,0.221515,0.197467,0.040092,0.364535,-0.076239,0.007273,0.034777,0.080562,ok,low,ok,ok,ok,ok,ok,ok,ok,ok,high,ok,high,ok,ok,ok,ok,ok,ok,ok,ok,ok,high,ok,SUG_FACE_ASPECT_LOW_01|SUG_EYE_OPEN_HIGH_01|SUG_EYE_WIDE_01|SUG_UPPER_LIP_HIGH_01,SUG_FACE_ASPECT_LOW_01|SUG_EYE_OPEN_HIGH_01|SUG_EYE_WIDE_01|SUG_UPPER_LIP_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,-5.660996854305267,-9.595829771148484
lfw_04670,data/raw/images/lfw_04670.jpg,train,0.015729,0.858846,0.252060,0.427573,0.801006,108.234201,0.427573,0.308207,0.986047,0.893204,0.355423,0.209559,1.181093,-0.745697,0.119444,-0.347820,0.216011,0.199685,0.044303,0.372734,-0.882289,0.008165,0.028422,0.082920,ok,ok,ok,ok,ok,low,ok,low,ok,ok,high,high,low,ok,ok,high,low,ok,ok,ok,ok,ok,ok,ok,SUG_JAW_ANGLE_LOW_01|SUG_CHIN_NARROW_01|SUG_EYE_OPEN_HIGH_01|SUG_EYE_SIZE_HIGH_01,SUG_JAW_ANGLE_LOW_01|SUG_CHIN_NARROW_01|SUG_EYE_OPEN_HIGH_01|SUG_EYE_SIZE_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,6.23659361153841,-8.842141816389454
lfw_04671,data/raw/images/lfw_04671.jpg,train,0.009395,0.817900,0.259611,0.422908,0.788500,112.321412,0.422908,0.312250,0.983233,0.880802,0.335774,0.200523,1.270226,-1.091861,0.115319,-1.667840,0.214792,0.201726,0.014901,0.341131,-1.478153,0.010786,0.031314,0.081474,ok,low,ok,ok,ok,ok,ok,ok,ok,ok,high,ok,ok,ok,ok,ok,low,ok,low,low,ok,ok,ok,ok,SUG_FACE_ASPECT_LOW_01|SUG_EYE_OPEN_HIGH_01|SUG_NOSE_NARROW_01|SUG_MOUTH_NARROW_01,SUG_FACE_ASPECT_LOW_01|SUG_EYE_OPEN_HIGH_01|SUG_NOSE_NARROW_01|SUG_MOUTH_NARROW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-2.0895359739661217,-7.133008871602773
lfw_04674,data/raw/images/lfw_04674.jpg,train,0.026345,0.868323,0.250481,0.426651,0.788179,108.857968,0.426651,0.316166,0.980699,0.880014,0.228535,0.194152,1.270443,-1.895887,0.127299,-2.568212,0.223220,0.205914,0.057161,0.387516,-1.713949,0.007111,0.026274,0.085494,ok,ok,ok,ok,ok,ok,ok,ok,low,ok,low,ok,ok,ok,ok,low,ok,ok,ok,ok,ok,ok,ok,ok,SUG_CHEEK_NARROW_01|SUG_EYE_OPEN_LOW_01|SUG_BROW_TILT_LOW_01,SUG_CHEEK_NARROW_01|SUG_EYE_OPEN_LOW_01|SUG_BROW_TILT_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-8.008277390152216,-9.015316842844161
lfw_04685,data/raw/images/lfw_04685.jpg,train,0.008049,0.869439,0.255057,0.410522,0.762058,107.815698,0.410522,0.292562,0.974492,0.859041,0.343237,0.214149,1.215485,-1.063367,0.153993,-0.617500,0.225127,0.203215,0.036605,0.403141,-1.980620,0.043414,0.028978,0.071364,low,ok,ok,low,low,low,low,low,low,low,high,high,ok,ok,high,ok,ok,ok,ok,ok,ok,ok,ok,ok,SUG_LOWERFACE_LOW_01|SUG_JAW_NARROW_01|SUG_JAW_ANGLE_LOW_01|SUG_CHIN_SHORT_01,SUG_LOWERFACE_LOW_01|SUG_JAW_NARROW_01|SUG_JAW_ANGLE_LOW_01|SUG_CHIN_SHORT_01,rules_v1,rules_v1,research_lfw,lfw,v1,5.184998631477356,-6.622084260767579
lfw_04701,data/raw/images/lfw_04701.jpg,train,0.018309,0.898544,0.245989,0.395981,0.757827,103.658482,0.395981,0.275326,0.974680,0.857810,0.333653,0.221941,1.192746,-0.098606,0.173423,0.027214,0.238376,0.200770,0.050867,0.468154,-0.238933,0.055226,0.026000,0.055982,ok,high,ok,low,low,low,low,low,low,low,high,high,low,high,high,high,high,ok,ok,high,ok,high,ok,low,SUG_FACE_ASPECT_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_NARROW_01|SUG_JAW_ANGLE_LOW_01,SUG_FACE_ASPECT_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_NARROW_01|SUG_JAW_ANGLE_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,7.1769664362072945,-6.627863101871985
lfw_04743,data/raw/images/lfw_04743.jpg,train,0.041101,0.863392,0.247286,0.433002,0.816552,110.252195,0.433002,0.333774,0.990930,0.903908,0.217496,0.186979,1.340911,0.196324,0.121564,-0.692743,0.239558,0.203028,0.098213,0.362836,1.333976,0.005157,0.027580,0.089525,high,ok,ok,ok,high,ok,ok,high,high,ok,low,low,high,high,ok,ok,high,ok,high,ok,high,low,ok,ok,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_JAW_WIDE_01|SUG_CHIN_WIDE_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_JAW_WIDE_01|SUG_CHIN_WIDE_01,rules_v1,rules_v1,research_lfw,lfw,v1,-13.719859130680561,-10.169613380897577
lfw_04766,data/raw/images/lfw_04766.jpg,train,0.039579,0.841280,0.235819,0.449273,0.800935,109.583104,0.449273,0.320701,0.988262,0.892983,0.292768,0.184958,1.328445,-1.295807,0.112637,-2.021912,0.212845,0.191940,0.091428,0.339685,-0.296532,0.009602,0.034863,0.090721,high,ok,low,ok,ok,ok,ok,ok,ok,ok,ok,low,high,ok,ok,ok,low,low,high,low,ok,ok,high,high,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_MIDFACE_LOW_01|SUG_EYE_SIZE_LOW_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_MIDFACE_LOW_01|SUG_EYE_SIZE_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-12.807825654745102,-13.64110700606307
lfw_04807,data/raw/images/lfw_04807.jpg,train,0.024756,0.822394,0.252994,0.443999,0.774687,114.552673,0.443999,0.328779,0.980173,0.868951,0.269847,0.200362,1.240491,-4.066959,0.100684,-3.483220,0.224060,0.195613,0.073819,0.296565,-5.308164,0.035481,0.039383,0.092164,ok,ok,ok,ok,low,high,ok,ok,low,low,ok,ok,ok,low,low,low,ok,ok,ok,low,low,ok,high,high,SUG_JAW_NARROW_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHEEK_NARROW_01|SUG_LOWER_CHEEK_LOW_01,SUG_JAW_NARROW_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHEEK_NARROW_01|SUG_LOWER_CHEEK_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,10.494674250483513,-10.263590357540805
lfw_04808,data/raw/images/lfw_04808.jpg,train,0.020055,0.796224,0.248950,0.453420,0.798616,115.790887,0.453420,0.334803,0.986184,0.890586,0.227003,0.194996,1.291407,0.730713,0.094726,0.179580,0.228256,0.196200,0.053195,0.400303,1.297573,0.056027,0.027082,0.079656,ok,low,ok,high,ok,high,high,high,ok,ok,low,ok,high,high,low,high,ok,ok,ok,ok,high,high,ok,ok,SUG_FACE_ASPECT_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHIN_LONG_01,SUG_FACE_ASPECT_LOW_01|SUG_LOWERFACE_HIGH_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHIN_LONG_01,rules_v1,rules_v1,research_lfw,lfw,v1,-7.511540964245796,-11.800152572351264
lfw_04850,data/raw/images/lfw_04850.jpg,train,0.034997,0.806492,0.236624,0.444785,0.792741,111.475462,0.444785,0.319056,0.982764,0.884670,0.324900,0.214044,1.167023,0.246476,0.126798,0.543810,0.227236,0.199372,0.091076,0.404012,-0.900280,0.012130,0.027596,0.085908,high,low,low,ok,ok,ok,ok,ok,ok,ok,high,high,low,high,ok,high,ok,ok,high,ok,ok,ok,ok,ok,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_LOW_01|SUG_MIDFACE_LOW_01,SUG_SYM_HIGH_01|SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_LOW_01|SUG_MIDFACE_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,12.941411532461643,-13.093648368350426
lfw_04857,data/raw/images/lfw_04857.jpg,train,0.028625,0.890365,0.261277,0.408107,0.779649,108.960896,0.408107,0.314322,0.978163,0.870841,0.222918,0.210252,1.251240,-2.532638,0.124164,-2.005280,0.236214,0.205572,0.073374,0.348896,-1.741511,0.005438,0.031413,0.091320,ok,high,ok,low,low,ok,low,ok,low,low,low,high,ok,low,ok,ok,ok,ok,ok,ok,ok,low,ok,high,SUG_FACE_ASPECT_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_NARROW_01|SUG_CHIN_SHORT_01,SUG_FACE_ASPECT_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_NARROW_01|SUG_CHIN_SHORT_01,rules_v1,rules_v1,research_lfw,lfw,v1,10.42631459981203,-5.341540062222648
lfw_04900,data/raw/images/lfw_04900.jpg,train,0.032757,0.840667,0.227559,0.440684,0.769343,109.267964,0.440684,0.305158,0.974546,0.864321,0.271407,0.198917,1.290730,-1.917503,0.132256,-2.916263,0.227401,0.193829,0.077030,0.448674,-0.622105,0.053138,0.022880,0.072248,high,ok,low,ok,low,ok,ok,low,low,low,ok,ok,high,ok,ok,low,ok,low,ok,high,ok,high,ok,ok,SUG_SYM_HIGH_01|SUG_MIDFACE_LOW_01|SUG_JAW_NARROW_01|SUG_CHIN_NARROW_01,SUG_SYM_HIGH_01|SUG_MIDFACE_LOW_01|SUG_JAW_NARROW_01|SUG_CHIN_NARROW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-10.670410640537739,-14.303971364291467
lfw_04912,data/raw/images/lfw_04912.jpg,train,0.029250,0.852323,0.253588,0.443170,0.834358,109.981000,0.443170,0.330577,0.997398,0.923261,0.324875,0.192299,1.261140,-2.684195,0.108514,-3.858786,0.233462,0.201841,0.059346,0.423226,-1.396378,0.001113,0.025346,0.090522,ok,ok,ok,ok,high,ok,ok,ok,high,high,high,low,ok,low,ok,low,ok,ok,ok,ok,ok,low,ok,ok,SUG_JAW_WIDE_01|SUG_CHEEK_WIDE_01|SUG_LOWER_CHEEK_HIGH_01|SUG_EYE_OPEN_HIGH_01,SUG_JAW_WIDE_01|SUG_CHEEK_WIDE_01|SUG_LOWER_CHEEK_HIGH_01|SUG_EYE_OPEN_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,-8.395975783467293,-10.088149777858353
lfw_04921,data/raw/images/lfw_04921.jpg,train,0.007419,0.864020,0.275900,0.417710,0.813717,110.968233,0.417710,0.319886,0.988823,0.903559,0.329942,0.200364,1.173747,-2.063504,0.108280,-1.979189,0.216522,0.209211,0.024472,0.372113,-2.673711,0.011324,0.021307,0.075975,low,ok,high,ok,ok,ok,ok,ok,ok,ok,high,ok,low,ok,ok,ok,low,ok,ok,ok,low,ok,low,ok,SUG_MIDFACE_HIGH_01|SUG_EYE_OPEN_HIGH_01|SUG_EYE_CLOSE_01|SUG_NOSE_NARROW_01,SUG_MIDFACE_HIGH_01|SUG_EYE_OPEN_HIGH_01|SUG_EYE_CLOSE_01|SUG_NOSE_NARROW_01,rules_v1,rules_v1,research_lfw,lfw,v1,3.504621136933565,-4.000684156437706
lfw_04922,data/raw/images/lfw_04922.jpg,train,0.013076,0.859948,0.244743,0.418791,0.786560,107.839939,0.418791,0.303770,0.984244,0.881520,0.311565,0.196018,1.240650,-1.411926,0.131556,-1.762876,0.219939,0.199602,0.022872,0.346168,-0.389367,0.003297,0.028816,0.103246,ok,ok,ok,ok,ok,low,ok,low,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,low,ok,high,SUG_JAW_ANGLE_LOW_01|SUG_CHIN_NARROW_01|SUG_LIP_THIN_01|SUG_PHILTRUM_HIGH_01,SUG_JAW_ANGLE_LOW_01|SUG_CHIN_NARROW_01|SUG_LIP_THIN_01|SUG_PHILTRUM_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,-3.1884120795875788,-9.207405134626374
lfw_04934,data/raw/images/lfw_04934.jpg,train,0.015961,0.812084,0.238876,0.438536,0.770729,111.055243,0.438536,0.308864,0.978185,0.866284,0.361026,0.210803,1.255389,-1.611950,0.130531,-1.881227,0.225432,0.195311,0.028418,0.403614,-1.205418,0.035735,0.032830,0.076864,ok,low,ok,ok,low,ok,ok,low,low,low,high,high,ok,ok,ok,ok,ok,low,ok,ok,ok,ok,high,ok,SUG_FACE_ASPECT_LOW_01|SUG_JAW_NARROW_01|SUG_CHIN_NARROW_01|SUG_CHEEK_NARROW_01,SUG_FACE_ASPECT_LOW_01|SUG_JAW_NARROW_01|SUG_CHIN_NARROW_01|SUG_CHEEK_NARROW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-3.981704279780388,-12.126496144925872
lfw_04947,data/raw/images/lfw_04947.jpg,train,0.028474,0.833587,0.236039,0.442981,0.759487,111.138689,0.442981,0.306809,0.974239,0.855507,0.359783,0.199443,1.230243,0.951325,0.121545,0.534726,0.206525,0.186090,0.076174,0.325010,2.422312,0.044862,0.036096,0.079770,ok,ok,low,ok,low,ok,ok,low,low,low,high,ok,ok,high,ok,high,low,low,ok,low,high,ok,high,ok,SUG_MIDFACE_LOW_01|SUG_JAW_NARROW_01|SUG_CHIN_NARROW_01|SUG_CHEEK_NARROW_01,SUG_MIDFACE_LOW_01|SUG_JAW_NARROW_01|SUG_CHIN_NARROW_01|SUG_CHEEK_NARROW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-10.729290693998337,-13.028858291300471
lfw_04976,data/raw/images/lfw_04976.jpg,train,0.008365,0.814762,0.264306,0.431184,0.806892,114.881026,0.431184,0.338902,0.986488,0.894583,0.300451,0.209891,1.252540,-0.994687,0.120678,-1.061865,0.249148,0.204630,0.004614,0.396987,-1.511693,0.009035,0.027650,0.086493,low,low,ok,ok,ok,high,ok,high,ok,ok,ok,high,ok,ok,ok,ok,high,ok,low,ok,ok,ok,ok,ok,SUG_FACE_ASPECT_LOW_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHIN_WIDE_01|SUG_EYE_SIZE_HIGH_01,SUG_FACE_ASPECT_LOW_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHIN_WIDE_01|SUG_EYE_SIZE_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,-0.5752764092758298,-7.194879615918383
lfw_04979,data/raw/images/lfw_04979.jpg,train,0.022505,0.846066,0.257668,0.440910,0.853863,111.912343,0.440910,0.357316,1.000153,0.934900,0.214263,0.214058,1.254885,-0.849930,0.132213,-0.603462,0.262065,0.212429,0.068479,0.450359,-2.405743,0.000116,0.022016,0.073026,ok,ok,ok,ok,high,ok,ok,high,high,high,low,high,ok,ok,ok,ok,high,high,ok,high,ok,low,ok,ok,SUG_JAW_WIDE_01|SUG_CHIN_WIDE_01|SUG_CHEEK_WIDE_01|SUG_LOWER_CHEEK_HIGH_01,SUG_JAW_WIDE_01|SUG_CHIN_WIDE_01|SUG_CHEEK_WIDE_01|SUG_LOWER_CHEEK_HIGH_01,rules_v1,rules_v1,research_lfw,lfw,v1,9.753198154270649,-9.207614658359505
lfw_04986,data/raw/images/lfw_04986.jpg,train,0.030522,0.836342,0.282755,0.401368,0.801905,113.684617,0.401368,0.320043,0.985572,0.891888,0.286410,0.205041,1.265886,-1.353571,0.111845,-2.258538,0.248593,0.216394,0.057568,0.453323,-1.135981,0.034592,0.016743,0.052692,ok,ok,high,low,ok,high,low,ok,ok,ok,ok,ok,ok,ok,ok,ok,high,high,ok,high,ok,ok,low,low,SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHIN_SHORT_01,SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHIN_SHORT_01,rules_v1,rules_v1,research_lfw,lfw,v1,-7.752135884016752,-1.2041547062249944
lfw_00068,data/raw/images/lfw_00068.jpg,val,0.023818,0.859670,0.254408,0.432154,0.793128,110.503300,0.432154,0.320294,0.983242,0.883069,0.325371,0.196119,1.286839,0.513168,0.097350,-0.286105,0.215966,0.196176,0.067179,0.337332,1.218476,0.006867,0.028822,0.087275,ok,ok,ok,ok,ok,ok,ok,ok,ok,ok,high,ok,high,high,low,high,low,ok,ok,low,high,ok,ok,ok,SUG_EYE_OPEN_HIGH_01|SUG_EYE_WIDE_01|SUG_EYE_TILT_HIGH_01|SUG_BROW_LOW_01,SUG_EYE_OPEN_HIGH_01|SUG_EYE_WIDE_01|SUG_EYE_TILT_HIGH_01|SUG_BROW_LOW_01,rules_v1,rules_v1,research_lfw,lfw,v1,-9.52059269696474,-8.900307413344681
lfw_00117,data/raw/images/lfw_00117.jpg,val,0.029951,0.788774,0.249141,0.443426,0.815162,114.893437,0.443426,0.339169,0.989686,0.902472,0.309994,0.217880,1.178879,-1.094034,0.124527,-0.669383,0.242098,0.203859,0.102558,0.400512,-2.988551,0.005773,0.028805,0.088248,ok,low,ok,ok,ok,high,ok,high,ok,ok,ok,high,low,ok,ok,ok,high,ok,high,ok,low,low,ok,ok,SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_LOW_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHIN_WIDE_01,SUG_NOSE_DEV_HIGH_01|SUG_FACE_ASPECT_LOW_01|SUG_JAW_ANGLE_HIGH_01|SUG_CHIN_WIDE_01,rules_v1,rules_v1,research_lfw,lfw,v1,14.711669147014618,-10.84749937154969
lfw_00129,data/raw/images/lfw_00129.jpg,val,0.029346,0.804763,0.247361,0.422588,0.816591,111.224176,0.422588,0.317990,0.990064,0.905103,0.287516,0.196426,1.326647,-0.868206,0.146070,-1.177508,0.239384,0.211364,0.073642,0.420688,-1.176793,0.002394,0.022577,0.067861,ok,low,ok,ok,high,ok,ok,ok,ok,high,ok,ok,high,ok,high,ok,high,high,ok,ok,ok,low,ok,ok,SUG_FACE_ASPECT_LOW_01|SUG_JAW_WIDE_01|SUG_LOWER_CHEEK_HIGH_01|SUG_EYE_WIDE_01,SUG_FACE_ASPECT_LOW_01|SUG_JAW_WIDE_01|SUG_LOWER_CHEEK_HIGH_01|SUG_EYE_WIDE_01,rules_v1,rules_v1,research_lfw,lfw,v1,-10.33750518411398,-9.139644219164449
lfw_00142,data/raw/images/lfw_00142.jpg,val,0.021393,0.779005,0.277839,0.407873,0.778041,117.367773,0.407873,0.312605,0.979437,0.872880,0.292141,0.224719,1.187479,-0.577540,0.130026,0.177502,0.248481,0.212097,0.066407,0.464864,-0.972917,0.059310,0.024262,0.057068,ok,low,high,low,low,high,low,ok,low,low,ok,high,low,ok,ok,high,high,high,ok,high,ok,high,ok,low,SUG_FACE_ASPECT_LOW_01|SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_NARROW_01,SUG_FACE_ASPECT_LOW_01|SUG_MIDFACE_HIGH_01|SUG_LOWERFACE_LOW_01|SUG_JAW_NARROW_01,rules_v1,rules_v1,research_lfw,lfw,v1,9.53797086328268,-2.6669815278964357
